,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1999,3.351989222,0.00350001,0.050692463,0.000354401,gini,14,5,120,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 120, 'oob_score': True}",0.710434348,0.722277722,0.737131434,0.723585378,0.725588383,0.7238,0.008512153,6818,0.948230586,0.95223806,0.955869484,0.949643884,0.950893415,0.951375086,0.00261003
2000,3.504948711,0.010691062,0.062137556,0.013614921,gini,14,5,130,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 130, 'oob_score': False}",0.707438842,0.723276723,0.734632684,0.724086129,0.731096645,0.7241,0.009365487,6770,0.948230586,0.951362841,0.958744843,0.9522679,0.950518556,0.952224945,0.003524792
2001,3.62646513,0.00653512,0.061868811,0.013296515,gini,14,5,130,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 130, 'oob_score': True}",0.707438842,0.720779221,0.737131434,0.736104156,0.728092138,0.7259,0.010977698,6357,0.94810554,0.950862716,0.956994624,0.950893415,0.949019118,0.951175082,0.003102072
2002,3.780401897,0.013392899,0.058920383,0.000332932,gini,14,5,140,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 140, 'oob_score': False}",0.711932102,0.722777223,0.733633183,0.730595894,0.723585378,0.7245,0.007517395,6692,0.948605727,0.953863466,0.957744718,0.950643509,0.948144446,0.951800373,0.003591699
2003,3.907500029,0.009001688,0.059320879,0.000586753,gini,14,5,140,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 140, 'oob_score': True}",0.709435846,0.728271728,0.732133933,0.730095143,0.726589885,0.7253,0.008151504,6518,0.948980868,0.952613153,0.956119515,0.95189304,0.950768462,0.952075008,0.002364805
2004,4.041261673,0.006891682,0.063440084,0.000724009,gini,14,5,150,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 150, 'oob_score': False}",0.705941088,0.718781219,0.738130935,0.731597396,0.72909364,0.7247,0.011267206,6650,0.949230962,0.953988497,0.956619577,0.952642759,0.9522679,0.952949939,0.002405626
2005,4.17875061,0.007690249,0.063075399,0.000433353,gini,14,5,150,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 150, 'oob_score': True}",0.711932102,0.722277722,0.737631184,0.731096645,0.730595894,0.7267,0.008854392,6146,0.950356384,0.952613153,0.957744718,0.951768087,0.951643134,0.952825095,0.002563453
2006,4.31358242,0.005594358,0.067597008,0.001007207,gini,14,5,160,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 160, 'oob_score': False}",0.708437344,0.71978022,0.734132934,0.728592889,0.726089134,0.7234,0.008794686,6883,0.949105915,0.951362841,0.958744843,0.952642759,0.952642759,0.952899823,0.003195387
2007,4.466449213,0.006752417,0.067136908,0.000236073,gini,14,5,160,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 160, 'oob_score': True}",0.712930604,0.715784216,0.736631684,0.730595894,0.726089134,0.7244,0.008909766,6716,0.950856571,0.953863466,0.955869484,0.94951893,0.953142572,0.952650205,0.002240544
2008,4.584066057,0.011157161,0.072361422,0.001910548,gini,14,5,170,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 170, 'oob_score': False}",0.709435846,0.723776224,0.736631684,0.732598898,0.730095143,0.7265,0.009505759,6200,0.946855071,0.953613403,0.957994749,0.954142197,0.954642009,0.953449486,0.003635232
2009,4.74628911,0.00875662,0.071333218,0.000358773,gini,14,5,170,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 170, 'oob_score': True}",0.708936595,0.726273726,0.733133433,0.729594392,0.735603405,0.7267,0.009435255,6146,0.945354508,0.953863466,0.958869859,0.952017993,0.951018368,0.952224839,0.004371297
2010,4.85432415,0.00942874,0.076409531,0.001182847,gini,14,5,180,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 180, 'oob_score': False}",0.709435846,0.725774226,0.732633683,0.728592889,0.72909364,0.7251,0.008137331,6564,0.949356009,0.951487872,0.95711964,0.952392853,0.954017244,0.952874723,0.002602367
2011,5.022267056,0.014558811,0.076033688,0.000935422,gini,14,5,180,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 180, 'oob_score': True}",0.712431353,0.727772228,0.735632184,0.730595894,0.730595894,0.7274,0.007908663,5967,0.946104789,0.95323831,0.958369796,0.953017618,0.950768462,0.952299795,0.003974017
2012,5.123057795,0.00478664,0.080156755,0.001056429,gini,14,5,190,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 190, 'oob_score': False}",0.709935097,0.727272727,0.736131934,0.728592889,0.72909364,0.7262,0.008704784,6283,0.949230962,0.950862716,0.955244406,0.950643509,0.95426715,0.952049748,0.00230021
2013,5.304066277,0.016095361,0.08025732,0.001011786,gini,14,5,190,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 5, 'n_estimators': 190, 'oob_score': True}",0.709435846,0.71978022,0.737131434,0.732098147,0.729594392,0.7256,0.009866203,6437,0.94848068,0.953863466,0.95711964,0.951518181,0.952392853,0.952674964,0.002834693
2014,0.317808437,0.00107789,0.004965925,9.03E-05,gini,14,6,10,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 10, 'oob_score': False}",0.689965052,0.711788212,0.700649675,0.699048573,0.706059089,0.7015,0.007303229,8604,0.923096161,0.928607152,0.931741468,0.928776709,0.922404098,0.926925118,0.003593199
2015,0.328373766,0.002090272,0.00490675,9.03E-05,gini,14,6,10,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 10, 'oob_score': True}",0.692461308,0.704795205,0.699650175,0.703054582,0.704556835,0.7009,0.004605575,8621,0.924971864,0.919854964,0.917864733,0.931400725,0.924528302,0.923724118,0.004699715
2016,0.63210392,0.001385817,0.009299278,0.000256527,gini,14,6,20,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 20, 'oob_score': False}",0.691462806,0.718781219,0.71964018,0.714071107,0.725087631,0.7138,0.011712845,7860,0.933975241,0.938984746,0.950118765,0.94077221,0.943771086,0.94152441,0.005346328
2017,0.655079079,0.001702596,0.009021568,0.000141615,gini,14,6,20,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 20, 'oob_score': True}",0.696455317,0.707792208,0.705147426,0.7110666,0.718577867,0.7078,0.007246757,8275,0.931724397,0.941235309,0.943617952,0.941646882,0.939397726,0.939524453,0.004124207
2018,0.951429892,0.003879913,0.013448572,0.000256411,gini,14,6,30,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 30, 'oob_score': False}",0.691962057,0.717282717,0.71814093,0.716074111,0.725087631,0.7137,0.011322005,7871,0.936351132,0.944486122,0.949368671,0.941521929,0.945395477,0.943424666,0.004335834
2019,0.977584362,0.003605918,0.013162518,2.78E-05,gini,14,6,30,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 30, 'oob_score': True}",0.703444833,0.710789211,0.729135432,0.707561342,0.718077116,0.7138,0.009043075,7860,0.94285357,0.943485871,0.95024378,0.946645008,0.94352118,0.945349882,0.002781289
2020,1.264249372,0.005093402,0.017676401,0.000390449,gini,14,6,40,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 40, 'oob_score': False}",0.707938093,0.715284715,0.724637681,0.72008012,0.72008012,0.7176,0.005669138,7525,0.940977867,0.951862966,0.956119515,0.94552043,0.950518556,0.948999867,0.005246944
2021,1.300884056,0.004060988,0.017333126,4.30E-05,gini,14,6,40,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 40, 'oob_score': True}",0.713929106,0.716783217,0.716141929,0.728092138,0.726089134,0.7202,0.005733544,7279,0.946104789,0.946611653,0.955744468,0.94789454,0.944895664,0.948250223,0.003868619
2022,1.582072639,0.00134152,0.021762466,0.000507285,gini,14,6,50,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 50, 'oob_score': False}",0.701447828,0.718781219,0.729635182,0.724086129,0.725087631,0.7198,0.009812095,7316,0.945229461,0.947111778,0.950493812,0.947144821,0.950768462,0.948149667,0.002143251
2023,1.627924919,0.005364116,0.021403122,0.000134494,gini,14,6,50,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 50, 'oob_score': True}",0.69795307,0.717782218,0.727136432,0.72008012,0.725087631,0.7176,0.010389662,7525,0.945354508,0.94636159,0.951868984,0.948894165,0.950893415,0.948674532,0.00251191
2024,1.893319464,0.004555104,0.027060795,0.002409879,gini,14,6,60,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 60, 'oob_score': False}",0.705941088,0.717782218,0.727136432,0.72458688,0.719579369,0.719,0.007348628,7397,0.943478805,0.951862966,0.953369171,0.950518556,0.95189304,0.950224507,0.003491373
2025,1.948768139,0.005430228,0.026023388,0.000613443,gini,14,6,60,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 60, 'oob_score': True}",0.699450824,0.717782218,0.722638681,0.725588383,0.722083125,0.7175,0.009370781,7532,0.94647993,0.954988747,0.958744843,0.948894165,0.951268274,0.952075192,0.004360047
2026,2.208718395,0.006863294,0.030162525,0.000332788,gini,14,6,70,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 70, 'oob_score': False}",0.706939591,0.722777223,0.729635182,0.726089134,0.72008012,0.7211,0.007777047,7170,0.944729273,0.95423856,0.960120015,0.948269399,0.952767712,0.952024992,0.005259523
2027,2.276746321,0.004222305,0.029793072,0.00020049,gini,14,6,70,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 70, 'oob_score': True}",0.700449326,0.715284715,0.722638681,0.726589885,0.72008012,0.717,0.009059716,7588,0.94810554,0.950862716,0.957244656,0.94751968,0.953267525,0.951400023,0.003573421
2028,2.52528162,0.00452738,0.034579039,0.000838372,gini,14,6,80,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 80, 'oob_score': False}",0.704443335,0.722277722,0.734632684,0.725588383,0.727090636,0.7228,0.010039656,6967,0.947105164,0.951237809,0.958869859,0.949768837,0.953767337,0.952149801,0.003993111
2029,2.599459887,0.007559146,0.03408103,0.000454915,gini,14,6,80,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 80, 'oob_score': True}",0.708437344,0.716783217,0.727136432,0.722583876,0.725087631,0.72,0.006748619,7295,0.946354883,0.951237809,0.958869859,0.949643884,0.954642009,0.952149689,0.004290984
2030,2.840249681,0.021056593,0.038184071,0.000207766,gini,14,6,90,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 90, 'oob_score': False}",0.707938093,0.721778222,0.729635182,0.724086129,0.728592889,0.7224,0.007789154,7025,0.947855446,0.952863216,0.957244656,0.950893415,0.953017618,0.95237487,0.003065496
2031,2.921853971,0.006009653,0.038468313,0.000912427,gini,14,6,90,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 90, 'oob_score': True}",0.708936595,0.718281718,0.730134933,0.731096645,0.726089134,0.7229,0.008321405,6953,0.945979742,0.951737934,0.959244906,0.952392853,0.952892665,0.95244962,0.004212867
2032,3.157614899,0.010533438,0.042718601,0.000790947,gini,14,6,100,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 100, 'oob_score': False}",0.704942586,0.720779221,0.727136432,0.725087631,0.723585378,0.7203,0.007960635,7265,0.945729649,0.952363091,0.960620078,0.951018368,0.951643134,0.952274864,0.004784727
2033,3.247636604,0.005889939,0.042545271,0.000287599,gini,14,6,100,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 100, 'oob_score': True}",0.709935097,0.72027972,0.732133933,0.723585378,0.723585378,0.7219,0.00716184,7091,0.947480305,0.953113278,0.959494937,0.951518181,0.955016869,0.953324714,0.003959809
2034,3.472071314,0.008113285,0.046333599,0.000369528,gini,14,6,110,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 110, 'oob_score': False}",0.710434348,0.714285714,0.733133433,0.723585378,0.725087631,0.7213,0.008088619,7144,0.946104789,0.954988747,0.956869609,0.951768087,0.948144446,0.951575136,0.004035238
2035,3.584138298,0.003064786,0.047547436,0.000752598,gini,14,6,110,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 110, 'oob_score': True}",0.703444833,0.719280719,0.728135932,0.72909364,0.725087631,0.721,0.009430212,7183,0.94485432,0.951987997,0.956494562,0.951143321,0.952892665,0.951474573,0.003779216
2036,3.785656071,0.004880982,0.05062933,0.000339715,gini,14,6,120,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 120, 'oob_score': False}",0.704942586,0.721778222,0.730134933,0.716074111,0.725588383,0.7197,0.00870772,7323,0.946354883,0.952988247,0.95911989,0.952392853,0.952017993,0.952574773,0.00405067
2037,3.900022936,0.011005147,0.05199523,0.002787219,gini,14,6,120,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 120, 'oob_score': True}",0.708437344,0.714785215,0.729135432,0.731597396,0.721582374,0.7211,0.00866444,7170,0.947480305,0.951862966,0.958119765,0.950768462,0.953767337,0.952399767,0.003513945
2038,4.104168081,0.011722669,0.055663729,0.001465744,gini,14,6,130,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 130, 'oob_score': False}",0.711432851,0.71978022,0.727136432,0.723084627,0.724086129,0.7211,0.005378302,7170,0.947730399,0.953113278,0.959744968,0.952517806,0.951768087,0.952974908,0.00387358
2039,4.227916241,0.008182544,0.055177498,0.000710411,gini,14,6,130,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 130, 'oob_score': True}",0.704942586,0.722277722,0.731634183,0.719078618,0.724086129,0.7204,0.008768124,7252,0.949105915,0.95323831,0.958369796,0.952392853,0.954142197,0.953449814,0.002990551
2040,4.409210014,0.006828328,0.059477139,0.000998532,gini,14,6,140,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 140, 'oob_score': False}",0.708936595,0.720779221,0.734132934,0.723585378,0.726589885,0.7228,0.00824654,6967,0.949356009,0.954113528,0.956119515,0.952392853,0.952142946,0.95282497,0.002244994
2041,4.549615479,0.008764027,0.060605907,0.003274856,gini,14,6,140,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 140, 'oob_score': True}",0.710434348,0.722777223,0.735132434,0.724086129,0.725087631,0.7235,0.007870594,6869,0.946980118,0.951987997,0.959619952,0.953142572,0.952392853,0.952824698,0.00403292
2042,4.738194418,0.007668052,0.064245701,0.000751904,gini,14,6,150,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 150, 'oob_score': False}",0.707438842,0.722277722,0.730134933,0.725588383,0.724086129,0.7219,0.007691364,7091,0.949731149,0.954738685,0.961495187,0.954891916,0.955141822,0.955199752,0.003737615
2043,4.878964853,0.021735441,0.062933254,0.000496718,gini,14,6,150,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 150, 'oob_score': True}",0.7109336,0.722277722,0.732133933,0.723585378,0.723084627,0.7224,0.006758082,7025,0.947230211,0.955863966,0.959494937,0.952767712,0.953392478,0.953749861,0.004026748
2044,5.057161283,0.015535824,0.06957407,0.002159704,gini,14,6,160,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 160, 'oob_score': False}",0.706440339,0.72027972,0.733133433,0.728592889,0.725588383,0.7228,0.00919241,6967,0.946229836,0.954613653,0.95711964,0.955391728,0.9522679,0.953124551,0.003783892
2045,5.188952351,0.017300361,0.067500734,0.001119921,gini,14,6,160,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 160, 'oob_score': True}",0.703944084,0.72027972,0.732633683,0.726589885,0.729594392,0.7226,0.010192379,6995,0.950481431,0.95623906,0.957619702,0.951768087,0.951768087,0.953575273,0.002812717
2046,5.366449928,0.011346254,0.071985531,0.001072576,gini,14,6,170,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 170, 'oob_score': False}",0.709435846,0.718781219,0.730634683,0.728592889,0.728092138,0.7231,0.007968314,6924,0.945354508,0.953863466,0.958869859,0.953267525,0.954142197,0.953099511,0.004358464
2047,5.526238728,0.010743249,0.072260809,0.00162892,gini,14,6,170,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 170, 'oob_score': True}",0.712431353,0.727772228,0.733633183,0.72458688,0.728592889,0.7254,0.007109568,6494,0.94848068,0.953613403,0.958869859,0.953267525,0.953642384,0.95357477,0.003289017
2048,5.682751322,0.014589218,0.076416349,0.001289388,gini,14,6,180,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 180, 'oob_score': False}",0.708936595,0.71978022,0.731134433,0.728092138,0.727591387,0.7231,0.008019297,6924,0.949981243,0.955988997,0.958494812,0.950393602,0.954642009,0.953900133,0.003276531
2049,5.862033129,0.019750648,0.076838636,0.00204685,gini,14,6,180,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 180, 'oob_score': True}",0.706440339,0.719280719,0.734132934,0.730095143,0.727591387,0.7235,0.009823945,6869,0.945854696,0.954113528,0.958369796,0.951393228,0.953017618,0.952549773,0.004066904
2050,5.99873805,0.016684215,0.080469131,0.001155919,gini,14,6,190,FALSE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 190, 'oob_score': False}",0.709435846,0.718781219,0.730134933,0.728092138,0.730595894,0.7234,0.008194058,6883,0.94848068,0.95423856,0.958369796,0.952017993,0.953017618,0.95322493,0.003209507
2051,6.193574286,0.024158983,0.081940937,0.001218497,gini,14,6,190,TRUE,"{'criterion': 'gini', 'max_depth': 14, 'max_features': 6, 'n_estimators': 190, 'oob_score': True}",0.708437344,0.717782218,0.737131434,0.731096645,0.725588383,0.724,0.010065643,6784,0.950481431,0.955488872,0.959494937,0.951018368,0.954142197,0.954125161,0.003274856
2052,0.086191463,0.001292726,0.005006409,6.72E-05,gini,15,1,10,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 10, 'oob_score': False}",0.683474788,0.698301698,0.703648176,0.704556835,0.707060591,0.6994,0.008466475,8656,0.918969614,0.908727182,0.924865608,0.925153068,0.921904286,0.919923951,0.006032641
2053,0.096956444,0.000835005,0.004937553,3.70E-05,gini,15,1,10,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 10, 'oob_score': True}",0.687968048,0.698801199,0.706146927,0.702553831,0.716574862,0.7024,0.009340807,8571,0.920220083,0.911602901,0.902862858,0.917655879,0.925902786,0.915648901,0.007872977
2054,0.171169043,0.001071228,0.009503889,0.000125126,gini,15,1,20,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 20, 'oob_score': False}",0.693959061,0.713786214,0.72063968,0.717576365,0.734101152,0.716,0.01298165,7676,0.923221208,0.935233808,0.932741593,0.943396226,0.930526053,0.933023778,0.006555617
2055,0.191364002,0.001082099,0.009448195,0.000219435,gini,15,1,20,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 20, 'oob_score': True}",0.698951573,0.713786214,0.730134933,0.723084627,0.724086129,0.718,0.010874657,7485,0.936351132,0.93435859,0.940867608,0.928901662,0.934024741,0.934900746,0.003866714
2056,0.256367779,0.00406912,0.014172506,0.000267198,gini,15,1,30,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 30, 'oob_score': False}",0.698951573,0.712787213,0.738630685,0.732598898,0.732098147,0.723,0.014850541,6943,0.935850944,0.929982496,0.941617702,0.933524928,0.942146695,0.936624553,0.004685054
2057,0.28652401,0.003305089,0.014392662,0.000465856,gini,15,1,30,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 30, 'oob_score': True}",0.701947079,0.725274725,0.732133933,0.732598898,0.728092138,0.724,0.011361619,6784,0.93885207,0.936609152,0.943367921,0.946769961,0.940022492,0.941124319,0.003568498
2058,0.340542936,0.003015536,0.019161224,0.000394031,gini,15,1,40,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 40, 'oob_score': False}",0.704942586,0.717782218,0.744127936,0.736104156,0.738107161,0.7282,0.014591573,5672,0.942728523,0.949112278,0.950618827,0.938897913,0.937148569,0.943701222,0.005368202
2059,0.379730988,0.003441289,0.018723631,0.000447459,gini,15,1,40,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 40, 'oob_score': True}",0.699450824,0.728771229,0.740129935,0.730095143,0.736604907,0.727,0.014404157,6076,0.945104414,0.934608652,0.947993499,0.940397351,0.942271648,0.942075113,0.004534435
2060,0.425907516,0.002590601,0.023612547,0.001109453,gini,15,1,50,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 50, 'oob_score': False}",0.709935097,0.736263736,0.734632684,0.734101152,0.737105658,0.7304,0.010299118,4872,0.943978992,0.944861215,0.948868609,0.94352118,0.942146695,0.944675338,0.002272843
2061,0.473740721,0.000806031,0.023446512,0.000275541,gini,15,1,50,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 50, 'oob_score': True}",0.708936595,0.726273726,0.736631684,0.728092138,0.732598898,0.7265,0.009501172,6200,0.941102914,0.943110778,0.946993374,0.939772585,0.937773335,0.941750597,0.003146027
2062,0.511543465,0.002847361,0.027753925,0.000310526,gini,15,1,60,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 60, 'oob_score': False}",0.709935097,0.728271728,0.740629685,0.729594392,0.740610916,0.7298,0.011239464,5094,0.938601976,0.941985496,0.949993749,0.949019118,0.945645383,0.945049144,0.004278253
2063,0.568910408,0.007429951,0.027931595,0.00065316,gini,15,1,60,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 60, 'oob_score': True}",0.705941088,0.727772228,0.740629685,0.740610916,0.741612419,0.7313,0.013684537,4562,0.943728898,0.944486122,0.95111889,0.944895664,0.950018743,0.946849663,0.003079382
2064,0.599589777,0.002873086,0.032150698,0.000287674,gini,15,1,70,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 70, 'oob_score': False}",0.708437344,0.724275724,0.736131934,0.737105658,0.744616925,0.7301,0.012647243,4973,0.947105164,0.944986247,0.95311914,0.943646133,0.946145196,0.947000376,0.003270757
2065,0.664261818,0.005248085,0.032512808,0.000760486,gini,15,1,70,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 70, 'oob_score': True}",0.706939591,0.728271728,0.744127936,0.742613921,0.740110165,0.7324,0.01390973,4209,0.946104789,0.948737184,0.94911864,0.948394352,0.946894914,0.947849976,0.001153327
2066,0.67971859,0.002321159,0.036742449,0.000320117,gini,15,1,80,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 80, 'oob_score': False}",0.706440339,0.73026973,0.740629685,0.740610916,0.740610916,0.7317,0.013262014,4434,0.939727398,0.946611653,0.949618702,0.947269774,0.945020617,0.945649629,0.003309755
2067,0.759867477,0.003002211,0.036826754,0.000980405,gini,15,1,80,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 80, 'oob_score': True}",0.701947079,0.73026973,0.739130435,0.735603405,0.734601903,0.7283,0.013488313,5634,0.93922721,0.946986747,0.95111889,0.944145945,0.946894914,0.945674741,0.003918081
2068,0.76800828,0.001393257,0.041741943,0.000749123,gini,15,1,90,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 90, 'oob_score': False}",0.702945582,0.732267732,0.744627686,0.732598898,0.744116174,0.7313,0.015162619,4562,0.941603101,0.94736184,0.951368921,0.950893415,0.947769586,0.947799373,0.003490011
2069,0.854456377,0.005657041,0.041328621,0.000285105,gini,15,1,90,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 90, 'oob_score': True}",0.704443335,0.731768232,0.743128436,0.72909364,0.736104156,0.7289,0.013127602,5425,0.941853195,0.944486122,0.949868734,0.947144821,0.949269024,0.946524379,0.003002572
2070,0.853510618,0.003616251,0.046058273,0.00043095,gini,15,1,100,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 100, 'oob_score': False}",0.7109336,0.731768232,0.744627686,0.731096645,0.741111668,0.7319,0.011727861,4383,0.942103289,0.949362341,0.947493437,0.949643884,0.946395102,0.94699961,0.002726094
2071,0.945627356,0.00526285,0.04653244,0.001035436,gini,15,1,100,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 100, 'oob_score': True}",0.705941088,0.733766234,0.743628186,0.735603405,0.743615423,0.7325,0.013891877,4164,0.944229086,0.94736184,0.952244031,0.950268649,0.942271648,0.947275051,0.003687055
2072,0.9430902,0.003593389,0.050990057,0.001239242,gini,15,1,110,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 110, 'oob_score': False}",0.712930604,0.733266733,0.743128436,0.738607912,0.743114672,0.7342,0.011246752,3618,0.947605352,0.950237559,0.953619202,0.947644633,0.947769586,0.949375267,0.00234352
2073,1.042212963,0.005943108,0.050742674,0.000688716,gini,15,1,110,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 110, 'oob_score': True}",0.7109336,0.731768232,0.744627686,0.731096645,0.743615423,0.7324,0.012155504,4209,0.94848068,0.950487622,0.948743593,0.950143696,0.950018743,0.949574867,0.00080523
2074,1.019629335,0.005112297,0.056746101,0.001893374,gini,15,1,120,FALSE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 120, 'oob_score': False}",0.709435846,0.731268731,0.741129435,0.739108663,0.735102654,0.7312,0.011407871,4595,0.946855071,0.947236809,0.95024378,0.948894165,0.948394352,0.948324835,0.001212875
2075,1.142216301,0.001936854,0.056401253,0.001615707,gini,15,1,120,TRUE,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 1, 'n_estimators': 120, 'oob_score': True}",0.711432851,0.733766234,0.746626687,0.735603405,0.744116174,0.7343,0.012441128,3585,0.94485432,0.949987497,0.952244031,0.951643134,0.951393228,0.950024442,0.002688934
