,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9107,2.5943469047546386,0.16051889125634322,0.10234255790710449,0.03287762462704116,911,72,"{'min_samples_leaf': 911, 'min_samples_split': 72}",0.3764353469795307,0.3986013986013986,0.384807596201899,0.3550325488232349,0.3760640961442163,0.3782,0.014169792171815616,9341,0.379517318994623,0.38634658664666166,0.3775471933991749,0.3849806322629014,0.38148194427089843,0.38197473511485186,0.0032873504811244177
9108,2.4997997760772703,0.14835298519218618,0.12816967964172363,0.0190473691936239,911,82,"{'min_samples_leaf': 911, 'min_samples_split': 82}",0.37893160259610587,0.3946053946053946,0.38830584707646176,0.35753630445668505,0.3800701051577366,0.3799,0.012549989975741247,9211,0.38039264724271604,0.3840960240060015,0.38342292786598325,0.385355491690616,0.39197800824690743,0.3850490198104449,0.0038298560618016605
9109,2.473112869262695,0.19799209183566266,0.08469562530517578,0.02344070178201379,911,92,"{'min_samples_leaf': 911, 'min_samples_split': 92}",0.37993010484273587,0.4000999000999001,0.392303848075962,0.3630445668502754,0.3775663495242864,0.3826,0.012767493930814396,9115,0.38314367887957984,0.38484621155288823,0.38704838104763095,0.3899787579657628,0.3816068974134699,0.3853247853718663,0.002947513944338469
9110,2.6678275585174562,0.3491675877833584,0.11192445755004883,0.04778201822310146,911,102,"{'min_samples_leaf': 911, 'min_samples_split': 102}",0.3749375936095856,0.3971028971028971,0.3868065967016492,0.37055583375062595,0.3740610916374562,0.3807,0.009865567765321078,9174,0.3787670376391147,0.3852213053263316,0.38429803725465683,0.39472697738348117,0.37848306884918154,0.3842992852905532,0.00589950883817648
9111,2.508368492126465,0.2350406834340765,0.12478179931640625,0.026547035609489775,911,112,"{'min_samples_leaf': 911, 'min_samples_split': 112}",0.3749375936095856,0.3981018981018981,0.3868065967016492,0.37055583375062595,0.3775663495242864,0.3816,0.009820366346848849,9139,0.3787670376391147,0.3847211802950738,0.38429803725465683,0.39472697738348117,0.3813569911283269,0.3847740447401306,0.005423110466816035
9112,2.569338798522949,0.2149507234544232,0.0977705478668213,0.03168678587171707,911,122,"{'min_samples_leaf': 911, 'min_samples_split': 122}",0.37893160259610587,0.40409590409590407,0.3893053473263368,0.3550325488232349,0.3775663495242864,0.381,0.016076824960895148,9161,0.38039264724271604,0.3913478369592398,0.38129766220777594,0.3849806322629014,0.3813569911283269,0.38387515396019206,0.004054023539666346
9113,2.654849147796631,0.23219034123339521,0.06808147430419922,0.01703139725049803,911,132,"{'min_samples_leaf': 911, 'min_samples_split': 132}",0.381927109335996,0.4000999000999001,0.38830584707646176,0.35753630445668505,0.3795693540310466,0.3815,0.013928006095899462,9143,0.38589471051644364,0.3893473368342086,0.38367295911988997,0.385355491690616,0.3868549294014744,0.38622508551252654,0.0018721029254463628
9114,2.658271646499634,0.21616181925426475,0.08443841934204102,0.0252011541694831,911,142,"{'min_samples_leaf': 911, 'min_samples_split': 142}",0.3889166250624064,0.3916083916083916,0.384807596201899,0.3630445668502754,0.37356034051076614,0.3804,0.010632986445665625,9193,0.3901463048643241,0.3840960240060015,0.3775471933991749,0.3899787579657628,0.37998250656004,0.38435015735906064,0.005112685137877486
9115,2.3364275455474854,0.17717476622925757,0.09093828201293945,0.024034957853759403,911,152,"{'min_samples_leaf': 911, 'min_samples_split': 152}",0.37893160259610587,0.3901098901098901,0.3868065967016492,0.37055583375062595,0.3760640961442163,0.3805,0.0071145595303899545,9187,0.37926722520945355,0.38022005501375344,0.38429803725465683,0.392352867674622,0.38148194427089843,0.3835240258846769,0.004727667792359448
9116,2.6535605430603026,0.22430588785397715,0.104500150680542,0.023864089014285553,911,162,"{'min_samples_leaf': 911, 'min_samples_split': 162}",0.38292561158262606,0.3986013986013986,0.39480259870064965,0.3630445668502754,0.3760640961442163,0.3831,0.012873462285102824,9103,0.3856446167312742,0.38609652413103274,0.3912989123640455,0.3899787579657628,0.38148194427089843,0.3869001510926028,0.0034758040506108877
