,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
732,18.19701238,0.072498726,0.13054862,0.000750469,entropy,20,3,285,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 3, 'n_estimators': 285, 'oob_score': True}",0.724912631,0.742757243,0.752123938,0.750625939,0.751627441,0.7444,0.010330337,812,1,1,1,1,1,1,0
733,18.47622771,0.097999105,0.134643841,0.003252537,entropy,20,3,290,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 3, 'n_estimators': 290, 'oob_score': True}",0.720419371,0.743256743,0.753623188,0.749123686,0.75112669,0.7435,0.012047917,1118,1,1,1,1,1,1,0
734,18.81754475,0.049593501,0.135948467,0.002117003,entropy,20,3,295,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 3, 'n_estimators': 295, 'oob_score': True}",0.726410384,0.742257742,0.751124438,0.749123686,0.747120681,0.7432,0.008904122,1232,1,1,1,1,1,1,0
735,10.26365819,0.043757597,0.057342243,0.001853518,entropy,20,4,125,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 125, 'oob_score': True}",0.718422366,0.736263736,0.742128936,0.735102654,0.746119179,0.7356,0.009479843,2571,0.999874953,1,1,1,1,0.999974991,5.00E-05
736,10.64303188,0.027241312,0.058490849,0.000431673,entropy,20,4,130,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 130, 'oob_score': True}",0.720918622,0.732767233,0.755122439,0.744616925,0.74661993,0.74,0.011923545,1904,1,1,1,1,1,1,0
737,11.03738208,0.032570916,0.060661983,0.000258204,entropy,20,4,135,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 135, 'oob_score': True}",0.720918622,0.737262737,0.743128436,0.74211317,0.74661993,0.738,0.009057083,2270,1,0.999874969,1,1,1,0.999974994,5.00E-05
738,11.4581388,0.031171672,0.063430738,0.000972593,entropy,20,4,140,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 140, 'oob_score': True}",0.716924613,0.741758242,0.747126437,0.74661993,0.736604907,0.7378,0.01111976,2303,1,1,1,1,1,1,0
739,11.86955342,0.029589356,0.065747881,0.000728246,entropy,20,4,145,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 145, 'oob_score': True}",0.722416375,0.735764236,0.745627186,0.745117677,0.746119179,0.739,0.00914142,2062,1,1,1,1,1,1,0
740,12.2949213,0.042158578,0.067625475,0.000415716,entropy,20,4,150,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 150, 'oob_score': True}",0.71992012,0.729270729,0.746626687,0.743114672,0.743615423,0.7365,0.010241699,2479,1,1,1,1,1,1,0
741,12.69800601,0.039315119,0.069539881,0.000300998,entropy,20,4,155,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 155, 'oob_score': True}",0.716924613,0.734765235,0.739630185,0.744116174,0.754631948,0.738,0.012421992,2270,1,1,1,1,1,1,0
742,13.11586714,0.062091147,0.072677708,0.000980735,entropy,20,4,160,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 160, 'oob_score': True}",0.716425362,0.737762238,0.741629185,0.740610916,0.744616925,0.7362,0.010136292,2505,1,0.999874969,1,1,1,0.999974994,5.00E-05
743,13.52330022,0.042062428,0.074514961,0.000383279,entropy,20,4,165,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 165, 'oob_score': True}",0.716924613,0.736263736,0.743128436,0.747621432,0.741612419,0.7371,0.01072924,2416,1,0.999874969,1,1,1,0.999974994,5.00E-05
744,13.89587283,0.035132283,0.076641512,0.001162647,entropy,20,4,170,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 170, 'oob_score': True}",0.716924613,0.731268731,0.742628686,0.744116174,0.746119179,0.7362,0.010941687,2505,1,1,1,1,1,1,0
745,14.3546658,0.036399094,0.07973485,0.000974109,entropy,20,4,175,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 175, 'oob_score': True}",0.722416375,0.740759241,0.747626187,0.74661993,0.748622934,0.7412,0.00978993,1749,1,1,1,1,1,1,0
746,14.74789162,0.035013763,0.081752539,0.000498557,entropy,20,4,180,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 180, 'oob_score': True}",0.719420869,0.738761239,0.742628686,0.743615423,0.746119179,0.7381,0.009643394,2246,1,1,1,1,1,1,0
747,15.14440589,0.042589073,0.083468246,0.001048774,entropy,20,4,185,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 185, 'oob_score': True}",0.720419371,0.741758242,0.745627186,0.747120681,0.750625939,0.7411,0.010733787,1767,1,1,1,1,1,1,0
748,15.57048683,0.063713272,0.08584404,0.001321937,entropy,20,4,190,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 190, 'oob_score': True}",0.720918622,0.734265734,0.746626687,0.747621432,0.748622934,0.7396,0.010704553,1960,1,0.999874969,1,1,1,0.999974994,5.00E-05
749,15.96946406,0.04613178,0.088699245,0.000723902,entropy,20,4,195,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 195, 'oob_score': True}",0.717923115,0.735264735,0.749625187,0.744616925,0.750125188,0.7395,0.012047035,1972,0.999874953,1,1,1,1,0.999974991,5.00E-05
750,16.39757557,0.055018098,0.089628506,0.000497449,entropy,20,4,200,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 200, 'oob_score': True}",0.723414878,0.735764236,0.746626687,0.743615423,0.745618428,0.739,0.008682678,2062,1,1,1,1,1,1,0
751,16.7753705,0.036252199,0.092485619,0.001395017,entropy,20,4,205,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 205, 'oob_score': True}",0.718422366,0.737762238,0.748125937,0.747120681,0.745618428,0.7394,0.011115004,1995,1,1,1,1,1,1,0
752,17.22481155,0.04739643,0.095322227,0.000764471,entropy,20,4,210,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 210, 'oob_score': True}",0.717423864,0.738261738,0.743128436,0.748122183,0.749624437,0.7393,0.011654825,2011,1,1,1,1,1,1,0
753,17.6228096,0.082084186,0.09714551,0.001217528,entropy,20,4,215,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 215, 'oob_score': True}",0.717423864,0.736763237,0.744127936,0.745618428,0.74661993,0.7381,0.010910628,2246,1,1,1,1,1,1,0
754,18.07817483,0.044137435,0.099735069,0.001311633,entropy,20,4,220,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 220, 'oob_score': True}",0.725411882,0.732767233,0.747126437,0.745618428,0.743114672,0.7388,0.008370366,2108,1,1,1,1,1,1,0
755,18.46005669,0.095523834,0.101669502,0.001284938,entropy,20,4,225,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 225, 'oob_score': True}",0.721417873,0.735264735,0.742128936,0.738607912,0.744116174,0.7363,0.008039846,2497,1,1,1,1,1,1,0
756,18.8804132,0.044592467,0.103795147,0.000861908,entropy,20,4,230,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 230, 'oob_score': True}",0.71992012,0.733266733,0.747626187,0.745117677,0.742613921,0.7377,0.010138048,2322,0.999874953,1,1,1,1,0.999974991,5.00E-05
757,19.26127892,0.074711417,0.106431198,0.001004682,entropy,20,4,235,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 235, 'oob_score': True}",0.720918622,0.735764236,0.748625687,0.747120681,0.744616925,0.7394,0.010267975,1995,0.999874953,1,1,1,1,0.999974991,5.00E-05
758,19.73001084,0.048274738,0.108946562,0.001459764,entropy,20,4,240,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 240, 'oob_score': True}",0.720918622,0.735764236,0.751124438,0.741111668,0.747621432,0.7393,0.010613226,2011,1,1,1,1,1,1,0
759,20.11135893,0.016269503,0.110592318,0.000500898,entropy,20,4,245,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 245, 'oob_score': True}",0.725911133,0.736763237,0.745127436,0.752628943,0.745117677,0.7411,0.009109743,1767,1,1,1,1,1,1,0
760,20.48298545,0.083975602,0.112289286,0.000428795,entropy,20,4,250,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 250, 'oob_score': True}",0.720419371,0.734265734,0.747126437,0.748622934,0.744616925,0.739,0.010566265,2062,1,0.999874969,1,1,1,0.999974994,5.00E-05
761,20.89402332,0.031159531,0.1158741,0.001587868,entropy,20,4,255,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 255, 'oob_score': True}",0.721417873,0.736763237,0.746126937,0.74661993,0.743615423,0.7389,0.009429931,2086,1,1,1,1,1,1,0
762,21.346278,0.090042832,0.117621326,0.000687035,entropy,20,4,260,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 260, 'oob_score': True}",0.71992012,0.734765235,0.744627686,0.751627441,0.746119179,0.7394,0.011164636,1995,1,1,1,1,1,1,0
763,21.7650176,0.029193918,0.119587326,0.001474984,entropy,20,4,265,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 265, 'oob_score': True}",0.718921618,0.738761239,0.740129935,0.745117677,0.743114672,0.7372,0.00941441,2409,1,1,1,1,1,1,0
764,22.16215177,0.086806212,0.122406244,0.00195477,entropy,20,4,270,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 270, 'oob_score': True}",0.71992012,0.737262737,0.743128436,0.748622934,0.745117677,0.7388,0.010141926,2108,1,1,1,1,1,1,0
765,22.55687776,0.066852598,0.124819469,0.000899843,entropy,20,4,275,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 275, 'oob_score': True}",0.71992012,0.737262737,0.746626687,0.745117677,0.744116174,0.7386,0.009884434,2154,0.999874953,0.999874969,1,1,1,0.999949984,6.13E-05
766,22.98783984,0.074563695,0.126755524,0.001411393,entropy,20,4,280,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 280, 'oob_score': True}",0.722416375,0.737262737,0.744627686,0.745618428,0.743615423,0.7387,0.008656731,2133,1,1,1,1,1,1,0
767,23.40567517,0.012316845,0.128852987,0.002042314,entropy,20,4,285,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 285, 'oob_score': True}",0.720419371,0.738761239,0.744127936,0.74661993,0.74661993,0.7393,0.009875485,2011,1,1,1,1,1,1,0
768,23.79751325,0.025289487,0.131643867,0.001056424,entropy,20,4,290,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 290, 'oob_score': True}",0.721417873,0.734765235,0.743128436,0.741612419,0.744616925,0.7371,0.00854243,2416,1,1,1,1,1,1,0
769,24.21553955,0.066304231,0.132818413,0.000562359,entropy,20,4,295,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 4, 'n_estimators': 295, 'oob_score': True}",0.718921618,0.74025974,0.742128936,0.747621432,0.748622934,0.7395,0.010775522,1972,0.999874953,1,1,1,1,0.999974991,5.00E-05
770,12.47189908,0.054363498,0.0558568,0.000933438,entropy,20,5,125,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 125, 'oob_score': True}",0.71542686,0.725774226,0.741629185,0.74211317,0.73760641,0.7325,0.010381763,3078,1,1,1,1,1,1,0
771,12.96197281,0.015987743,0.058022594,0.001054742,entropy,20,5,130,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 130, 'oob_score': True}",0.7109336,0.732767233,0.741129435,0.748622934,0.741111668,0.7349,0.013001476,2667,1,1,0.999874984,1,1,0.999974997,5.00E-05
772,13.4614943,0.036917526,0.060417938,0.001086105,entropy,20,5,135,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 135, 'oob_score': True}",0.708437344,0.728771229,0.743628186,0.743615423,0.735102654,0.7319,0.013007897,3163,0.999874953,1,1,1,1,0.999974991,5.00E-05
773,13.97518601,0.081224836,0.062234354,0.000663113,entropy,20,5,140,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 140, 'oob_score': True}",0.718422366,0.733266733,0.741129435,0.743114672,0.745117677,0.7362,0.009763085,2505,1,1,1,1,1,1,0
774,14.48180194,0.039464158,0.065562296,0.001324292,entropy,20,5,145,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 145, 'oob_score': True}",0.709935097,0.732267732,0.746126937,0.739108663,0.741111668,0.7337,0.012698325,2879,1,1,1,1,1,1,0
775,14.96582804,0.039351261,0.067057705,0.000794129,entropy,20,5,150,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 150, 'oob_score': True}",0.713929106,0.72977023,0.741129435,0.739609414,0.747120681,0.7343,0.011619557,2768,0.999874953,1,1,1,1,0.999974991,5.00E-05
776,15.47230802,0.068847177,0.069220877,0.000873284,entropy,20,5,155,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 155, 'oob_score': True}",0.71992012,0.73026973,0.736131934,0.740110165,0.740610916,0.7334,0.007695887,2946,1,1,1,1,0.999875047,0.999975009,5.00E-05
777,15.96755195,0.073833916,0.072282171,0.002180985,entropy,20,5,160,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 160, 'oob_score': True}",0.711432851,0.72977023,0.740629685,0.745618428,0.745618428,0.7346,0.012959124,2722,1,1,1,1,1,1,0
778,16.46765866,0.041927706,0.073743629,0.001024658,entropy,20,5,165,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 165, 'oob_score': True}",0.713929106,0.72977023,0.736631684,0.743114672,0.742613921,0.7332,0.010790033,2971,1,1,1,1,1,1,0
779,16.94056659,0.051407337,0.075575829,0.000685148,entropy,20,5,170,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 170, 'oob_score': True}",0.712431353,0.731268731,0.742628686,0.745618428,0.747120681,0.7358,0.012948687,2544,1,0.999874969,1,1,1,0.999974994,5.00E-05
780,17.41842446,0.079174487,0.077623129,0.00031578,entropy,20,5,175,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 175, 'oob_score': True}",0.7109336,0.728271728,0.738130935,0.74211317,0.747120681,0.7333,0.01279019,2956,1,1,1,1,1,1,0
781,17.92084837,0.035010454,0.079979658,0.00101228,entropy,20,5,180,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 180, 'oob_score': True}",0.717423864,0.730769231,0.735632184,0.743114672,0.742613921,0.7339,0.009437002,2841,1,1,1,1,1,1,0
782,18.44793792,0.021844581,0.083043337,0.001479516,entropy,20,5,185,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 185, 'oob_score': True}",0.713929106,0.731768232,0.745127436,0.741111668,0.740610916,0.7345,0.011182139,2737,0.999874953,1,1,1,1,0.999974991,5.00E-05
783,18.9554635,0.085075329,0.084206915,0.000682876,entropy,20,5,190,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 190, 'oob_score': True}",0.714927609,0.733266733,0.741129435,0.742613921,0.742613921,0.7349,0.010581313,2667,0.999874953,1,1,1,1,0.999974991,5.00E-05
784,19.42795901,0.025479173,0.086672974,0.000923476,entropy,20,5,195,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 195, 'oob_score': True}",0.7109336,0.734265734,0.737631184,0.745117677,0.743114672,0.7342,0.012266129,2784,1,1,1,1,1,1,0
785,19.98135686,0.031355498,0.08918047,0.001188414,entropy,20,5,200,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 200, 'oob_score': True}",0.71992012,0.72977023,0.743628186,0.745117677,0.741612419,0.736,0.009700277,2519,1,1,1,1,1,1,0
786,20.46473393,0.099551202,0.090995073,0.000730634,entropy,20,5,205,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 205, 'oob_score': True}",0.718422366,0.730769231,0.738630685,0.749624437,0.74211317,0.7359,0.010642937,2530,1,1,1,1,1,1,0
787,20.97974458,0.070205495,0.094050264,0.002077205,entropy,20,5,210,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 210, 'oob_score': True}",0.713429855,0.734265734,0.745127436,0.74661993,0.741111668,0.7361,0.012125936,2514,1,1,1,1,1,1,0
788,21.44145837,0.052922695,0.095996523,0.001722268,entropy,20,5,215,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 215, 'oob_score': True}",0.71992012,0.732267732,0.734632684,0.739108663,0.746119179,0.7344,0.008647059,2757,1,1,1,1,1,1,0
789,21.88838573,0.093390874,0.097534752,0.001109823,entropy,20,5,220,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 220, 'oob_score': True}",0.7109336,0.733766234,0.738130935,0.741612419,0.748622934,0.7346,0.012802783,2722,1,1,1,1,1,1,0
790,22.41874909,0.079135165,0.100156689,0.00080543,entropy,20,5,225,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 225, 'oob_score': True}",0.709935097,0.731268731,0.735632184,0.745618428,0.74661993,0.7338,0.013294585,2857,1,1,1,1,1,1,0
791,22.93860641,0.06769359,0.102521515,0.001260307,entropy,20,5,230,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 230, 'oob_score': True}",0.717423864,0.731268731,0.742128936,0.744616925,0.739609414,0.735,0.009876525,2654,1,1,1,1,1,1,0
792,23.47289948,0.03943756,0.10428834,0.000866471,entropy,20,5,235,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 235, 'oob_score': True}",0.707938093,0.732767233,0.739630185,0.747621432,0.739609414,0.7335,0.013630197,2929,1,1,1,1,1,1,0
793,23.94422464,0.050031863,0.107342148,0.001430011,entropy,20,5,240,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 240, 'oob_score': True}",0.711932102,0.731268731,0.741629185,0.742613921,0.744616925,0.7344,0.012159456,2757,1,1,1,1,1,1,0
794,24.4896997,0.082106653,0.109208822,0.001598815,entropy,20,5,245,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 245, 'oob_score': True}",0.709435846,0.735264735,0.740129935,0.743615423,0.743615423,0.7344,0.012863391,2757,1,1,1,1,1,1,0
795,24.98642497,0.070974029,0.112385702,0.002413013,entropy,20,5,250,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 250, 'oob_score': True}",0.710434348,0.735764236,0.743128436,0.744116174,0.745117677,0.7357,0.013067589,2558,1,1,1,1,1,1,0
796,25.44249134,0.068974635,0.113118315,0.000676572,entropy,20,5,255,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 255, 'oob_score': True}",0.712431353,0.733266733,0.741129435,0.749123686,0.745117677,0.7362,0.012999207,2505,1,1,1,1,1,1,0
797,25.87636919,0.069085372,0.117182064,0.002664638,entropy,20,5,260,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 260, 'oob_score': True}",0.714428357,0.736763237,0.741629185,0.741612419,0.744616925,0.7358,0.010988289,2544,1,1,1,1,1,1,0
798,26.41921277,0.072629268,0.117649889,0.00079671,entropy,20,5,265,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 265, 'oob_score': True}",0.709935097,0.734765235,0.741129435,0.748122183,0.745618428,0.7359,0.013764454,2530,1,1,1,1,1,1,0
799,26.92078986,0.102916092,0.119639015,0.001200389,entropy,20,5,270,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 270, 'oob_score': True}",0.711932102,0.735764236,0.735132434,0.74661993,0.748122183,0.7355,0.012954011,2579,1,1,1,1,1,1,0
800,27.37200408,0.086380095,0.123415279,0.001199973,entropy,20,5,275,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 275, 'oob_score': True}",0.711432851,0.733766234,0.741129435,0.744616925,0.743114672,0.7348,0.012273971,2684,1,1,1,1,1,1,0
801,27.97099376,0.086031121,0.124253845,0.001453799,entropy,20,5,280,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 280, 'oob_score': True}",0.716924613,0.737262737,0.738630685,0.747120681,0.744116174,0.7368,0.010573493,2447,1,1,1,1,1,1,0
802,28.42929893,0.085237213,0.126727343,0.000891384,entropy,20,5,285,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 285, 'oob_score': True}",0.712431353,0.730769231,0.740129935,0.742613921,0.745117677,0.7342,0.011926887,2784,1,1,1,1,1,1,0
803,28.89287863,0.092487555,0.130836773,0.002738349,entropy,20,5,290,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 290, 'oob_score': True}",0.712930604,0.730769231,0.744127936,0.743114672,0.74211317,0.7346,0.011870446,2722,1,1,1,1,1,1,0
804,29.41380253,0.034012061,0.130833006,0.000837825,entropy,20,5,295,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 5, 'n_estimators': 295, 'oob_score': True}",0.713429855,0.733266733,0.739130435,0.74661993,0.745618428,0.7356,0.012096672,2571,1,1,1,1,1,1,0
805,14.64903512,0.04520477,0.055328035,0.000588419,entropy,20,6,125,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 125, 'oob_score': True}",0.708936595,0.725274725,0.734132934,0.74211317,0.740610916,0.7302,0.012186092,3447,0.999874953,1,1,1,1,0.999974991,5.00E-05
806,15.20853148,0.012827297,0.057723427,0.000647074,entropy,20,6,130,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 130, 'oob_score': True}",0.705941088,0.726273726,0.730634683,0.739609414,0.744616925,0.7294,0.013399536,3593,1,1,1,1,1,1,0
807,15.80766287,0.061945657,0.059707403,0.000886849,entropy,20,6,135,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 135, 'oob_score': True}",0.706440339,0.723776224,0.726636682,0.738607912,0.742613921,0.7276,0.01272823,3764,1,1,1,1,1,1,0
808,16.38607068,0.077471225,0.061713982,0.000370402,entropy,20,6,140,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 140, 'oob_score': True}",0.709435846,0.731768232,0.725637181,0.733600401,0.746119179,0.7293,0.011963476,3611,1,1,1,1,1,1,0
809,16.99179502,0.044937628,0.064313984,0.000747709,entropy,20,6,145,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 145, 'oob_score': True}",0.711432851,0.730769231,0.733133433,0.748122183,0.74211317,0.7331,0.01250641,2982,1,1,1,1,1,1,0
810,17.55736308,0.034116549,0.066537571,0.000642505,entropy,20,6,150,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 150, 'oob_score': True}",0.708437344,0.729270729,0.728635682,0.741111668,0.741111668,0.7297,0.011951219,3547,1,1,1,1,1,1,0
811,18.12583432,0.059696615,0.068956614,0.001389685,entropy,20,6,155,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 155, 'oob_score': True}",0.705441837,0.72977023,0.740629685,0.743114672,0.739609414,0.7317,0.013903931,3189,1,1,1,1,1,1,0
812,18.72568822,0.031159317,0.070632744,0.000601206,entropy,20,6,160,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 160, 'oob_score': True}",0.708936595,0.73026973,0.731634183,0.737105658,0.744116174,0.7304,0.011795417,3404,1,1,1,1,1,1,0
813,19.34445577,0.064041582,0.073645687,0.001511381,entropy,20,6,165,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 165, 'oob_score': True}",0.706939591,0.726273726,0.731634183,0.742613921,0.738607912,0.7292,0.012480452,3625,1,1,1,1,1,1,0
814,19.90897889,0.072847102,0.074731493,0.000726707,entropy,20,6,170,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 170, 'oob_score': True}",0.705441837,0.733266733,0.727636182,0.740110165,0.740610916,0.7294,0.012907094,3593,1,1,1,1,1,1,0
815,20.48868356,0.036057095,0.077394152,0.00075542,entropy,20,6,175,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 175, 'oob_score': True}",0.709935097,0.723776224,0.734132934,0.738607912,0.742613921,0.7298,0.011762018,3528,1,1,1,1,0.999875047,0.999975009,5.00E-05
816,21.0785378,0.079571447,0.079713917,0.000866403,entropy,20,6,180,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 180, 'oob_score': True}",0.706939591,0.72977023,0.734132934,0.740110165,0.740110165,0.7302,0.01227719,3447,1,1,1,1,1,1,0
817,21.64999113,0.060086486,0.081847477,0.001246324,entropy,20,6,185,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 185, 'oob_score': True}",0.707938093,0.728271728,0.731134433,0.736604907,0.741612419,0.7291,0.011540283,3639,1,0.999874969,1,1,1,0.999974994,5.00E-05
818,22.23864098,0.034168293,0.083739901,0.00039156,entropy,20,6,190,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 190, 'oob_score': True}",0.708437344,0.72977023,0.731134433,0.739609414,0.741612419,0.7301,0.01177951,3471,1,1,1,1,1,1,0
819,22.8454536,0.073844116,0.08601408,0.001063801,entropy,20,6,195,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 195, 'oob_score': True}",0.7109336,0.727772228,0.727136432,0.740610916,0.739609414,0.7292,0.010757973,3625,1,1,1,1,1,1,0
820,23.43250175,0.081085288,0.088627958,0.001343766,entropy,20,6,200,TRUE,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 6, 'n_estimators': 200, 'oob_score': True}",0.707438842,0.73026973,0.731134433,0.736604907,0.741612419,0.7294,0.011726339,3593,1,1,0.999874984,1,1,0.999974997,5.00E-05
